day	wk1	wk2	wk3	wk4	wk5	wk6	cumm	covid	country
34	0	1	0	0	0	0	31	5	31
35	0	1	0	0	0	0	36	0	31
36	0	1	0	0	0	0	36	11	31
37	0	0	1	0	0	0	47	9	31
38	0	0	1	0	0	0	56	11	31
39	0	0	1	0	0	0	67	12	31
40	0	0	1	0	0	0	79	7	31
41	0	0	1	0	0	0	86	13	31
42	0	0	1	0	0	0	99	6	31
43	0	0	1	0	0	0	105	14	31
44	0	0	0	1	0	0	119	11	31
45	0	0	0	1	0	0	130	12	31
46	0	0	0	1	0	0	142	20	31
47	0	0	0	1	0	0	162	13	31
48	0	0	0	1	0	0	175	15	31
49	0	0	0	1	0	0	190	5	31
50	0	0	0	1	0	0	195	12	31
51	0	0	0	0	1	0	207	12	31
52	0	0	0	0	1	0	219	3	31
53	0	0	0	0	1	0	222	4	31
54	0	0	0	0	1	0	226	11	31
55	0	0	0	0	1	0	237	7	31
56	0	0	0	0	1	0	244	6	31
57	0	0	0	0	1	0	250	15	31
58	0	0	0	0	0	1	265	13	31
59	0	0	0	0	0	1	278	2	31
60	0	0	0	0	0	1	280	11	31
61	0	0	0	0	0	1	291	8	31
62	0	0	0	0	0	1	299	15	31
1	1	0	0	0	0	0	0	0	32
2	1	0	0	0	0	0	0	0	32
3	1	0	0	0	0	0	0	0	32
4	1	0	0	0	0	0	0	0	32
5	1	0	0	0	0	0	0	0	32
6	1	0	0	0	0	0	0	0	32
7	1	0	0	0	0	0	0	0	32
8	1	0	0	0	0	0	0	0	32
9	1	0	0	0	0	0	0	0	32
10	1	0	0	0	0	0	0	0	32
11	1	0	0	0	0	0	0	0	32
12	1	0	0	0	0	0	0	0	32
13	1	0	0	0	0	0	0	0	32
14	1	0	0	0	0	0	0	0	32
15	1	0	0	0	0	0	0	0	32
16	1	0	0	0	0	0	0	0	32
17	1	0	0	0	0	0	0	0	32
18	1	0	0	0	0	0	0	0	32
19	1	0	0	0	0	0	0	0	32
20	1	0	0	0	0	0	0	0	32
21	1	0	0	0	0	0	0	0	32
22	1	0	0	0	0	0	0	0	32
23	1	0	0	0	0	0	0	0	32
24	1	0	0	0	0	0	0	0	32
25	1	0	0	0	0	0	0	0	32
26	1	0	0	0	0	0	0	0	32
27	1	0	0	0	0	0	0	0	32
28	1	0	0	0	0	0	0	0	32
29	1	0	0	0	0	0	0	0	32
30	0	1	0	0	0	0	0	0	32
31	0	1	0	0	0	0	0	0	32
32	0	1	0	0	0	0	0	0	32
33	0	1	0	0	0	0	0	0	32
34	0	1	0	0	0	0	0	0	32
35	0	1	0	0	0	0	0	0	32
36	0	1	0	0	0	0	0	0	32
37	0	0	1	0	0	0	0	0	32
38	0	0	1	0	0	0	0	0	32
39	0	0	1	0	0	0	0	0	32
40	0	0	1	0	0	0	0	0	32
41	0	0	1	0	0	0	0	0	32
42	0	0	1	0	0	0	0	0	32
43	0	0	1	0	0	0	0	0	32
44	0	0	0	1	0	0	0	0	32
45	0	0	0	1	0	0	0	0	32
46	0	0	0	1	0	0	0	0	32
47	0	0	0	1	0	0	0	1	32
48	0	0	0	1	0	0	1	0	32
49	0	0	0	1	0	0	1	1	32
50	0	0	0	1	0	0	2	0	32
51	0	0	0	0	1	0	2	2	32
52	0	0	0	0	1	0	4	2	32
53	0	0	0	0	1	0	6	0	32
54	0	0	0	0	1	0	6	0	32
55	0	0	0	0	1	0	6	1	32
56	0	0	0	0	1	0	7	0	32
57	0	0	0	0	1	0	7	1	32
58	0	0	0	0	0	1	8	2	32
59	0	0	0	0	0	1	10	0	32
60	0	0	0	0	0	1	10	1	32
61	0	0	0	0	0	1	11	0	32
62	0	0	0	0	0	1	11	2	32
1	1	0	0	0	0	0	0	0	33
2	1	0	0	0	0	0	0	0	33
3	1	0	0	0	0	0	0	0	33
4	1	0	0	0	0	0	0	0	33
5	1	0	0	0	0	0	0	0	33
6	1	0	0	0	0	0	0	0	33
7	1	0	0	0	0	0	0	0	33
8	1	0	0	0	0	0	0	0	33
9	1	0	0	0	0	0	0	0	33
10	1	0	0	0	0	0	0	0	33
11	1	0	0	0	0	0	0	0	33
12	1	0	0	0	0	0	0	0	33
13	1	0	0	0	0	0	0	0	33
14	1	0	0	0	0	0	0	0	33
15	1	0	0	0	0	0	0	0	33
16	1	0	0	0	0	0	0	0	33
17	1	0	0	0	0	0	0	0	33
18	1	0	0	0	0	0	0	0	33
19	1	0	0	0	0	0	0	0	33
20	1	0	0	0	0	0	0	0	33
21	1	0	0	0	0	0	0	0	33
22	1	0	0	0	0	0	0	0	33
23	1	0	0	0	0	0	0	0	33
24	1	0	0	0	0	0	0	0	33
25	1	0	0	0	0	0	0	0	33
26	1	0	0	0	0	0	0	0	33
27	1	0	0	0	0	0	0	0	33
28	1	0	0	0	0	0	0	0	33
29	1	0	0	0	0	0	0	0	33
30	0	1	0	0	0	0	0	0	33
31	0	1	0	0	0	0	0	0	33
32	0	1	0	0	0	0	0	1	33
33	0	1	0	0	0	0	1	0	33
34	0	1	0	0	0	0	1	0	33
35	0	1	0	0	0	0	1	0	33
36	0	1	0	0	0	0	1	0	33
37	0	0	1	0	0	0	1	0	33
38	0	0	1	0	0	0	1	0	33
39	0	0	1	0	0	0	1	0	33
40	0	0	1	0	0	0	1	0	33
41	0	0	1	0	0	0	1	0	33
42	0	0	1	0	0	0	1	1	33
43	0	0	1	0	0	0	2	1	33
44	0	0	0	1	0	0	3	0	33
45	0	0	0	1	0	0	3	0	33
46	0	0	0	1	0	0	3	0	33
47	0	0	0	1	0	0	3	0	33
48	0	0	0	1	0	0	3	2	33
49	0	0	0	1	0	0	5	0	33
50	0	0	0	1	0	0	5	0	33
51	0	0	0	0	1	0	5	2	33
52	0	0	0	0	1	0	7	0	33
53	0	0	0	0	1	0	7	0	33
54	0	0	0	0	1	0	7	1	33
55	0	0	0	0	1	0	8	0	33
56	0	0	0	0	1	0	8	4	33
57	0	0	0	0	1	0	12	9	33
58	0	0	0	0	0	1	21	0	33
59	0	0	0	0	0	1	21	4	33
60	0	0	0	0	0	1	25	0	33
61	0	0	0	0	0	1	25	35	33
62	0	0	0	0	0	1	60	20	33
1	1	0	0	0	0	0	0	0	34
2	1	0	0	0	0	0	0	0	34
3	1	0	0	0	0	0	0	0	34
4	1	0	0	0	0	0	0	0	34
5	1	0	0	0	0	0	0	0	34
6	1	0	0	0	0	0	0	0	34
7	1	0	0	0	0	0	0	0	34
8	1	0	0	0	0	0	0	0	34
9	1	0	0	0	0	0	0	0	34
10	1	0	0	0	0	0	0	0	34
11	1	0	0	0	0	0	0	0	34
12	1	0	0	0	0	0	0	0	34
13	1	0	0	0	0	0	0	0	34
14	1	0	0	0	0	0	0	0	34
15	1	0	0	0	0	0	0	0	34
16	1	0	0	0	0	0	0	0	34
17	1	0	0	0	0	0	0	0	34
18	1	0	0	0	0	0	0	0	34
19	1	0	0	0	0	0	0	0	34
20	1	0	0	0	0	0	0	0	34
21	1	0	0	0	0	0	0	1	34
22	1	0	0	0	0	0	1	0	34
23	1	0	0	0	0	0	1	1	34
24	1	0	0	0	0	0	2	1	34
25	1	0	0	0	0	0	3	4	34
26	1	0	0	0	0	0	7	0	34
27	1	0	0	0	0	0	7	6	34
28	1	0	0	0	0	0	13	4	34
29	1	0	0	0	0	0	17	7	34
30	0	1	0	0	0	0	24	0	34
31	0	1	0	0	0	0	24	27	34
32	0	1	0	0	0	0	51	11	34
33	0	1	0	0	0	0	62	23	34
34	0	1	0	0	0	0	85	31	34
35	0	1	0	0	0	0	116	34	34
36	0	1	0	0	0	0	150	55	34
37	0	0	1	0	0	0	205	35	34
38	0	0	1	0	0	0	240	34	34
39	0	0	1	0	0	0	274	128	34
40	0	0	1	0	0	0	402	155	34
41	0	0	1	0	0	0	557	152	34
42	0	0	1	0	0	0	709	218	34
43	0	0	1	0	0	0	927	243	34
44	0	0	0	1	0	0	1170	17	34
45	0	0	0	1	0	0	1187	93	34
46	0	0	0	1	0	0	1280	46	34
47	0	0	0	1	0	0	1326	27	34
48	0	0	0	1	0	0	1353	27	34
49	0	0	0	1	0	0	1380	82	34
50	0	0	0	1	0	0	1462	43	34
51	0	0	0	0	1	0	1505	80	34
52	0	0	0	0	1	0	1585	70	34
53	0	0	0	0	1	0	1655	31	34
54	0	0	0	0	1	0	1686	63	34
55	0	0	0	0	1	0	1749	96	34
56	0	0	0	0	1	0	1845	89	34
57	0	0	0	0	1	0	1934	69	34
58	0	0	0	0	0	1	2003	25	34
59	0	0	0	0	0	1	2028	145	34
60	0	0	0	0	0	1	2173	99	34
61	0	0	0	0	0	1	2272	143	34
62	0	0	0	0	0	1	2415	91	34
1	1	0	0	0	0	0	0	0	45
2	1	0	0	0	0	0	0	0	45
3	1	0	0	0	0	0	0	0	45
4	1	0	0	0	0	0	0	0	45
5	1	0	0	0	0	0	0	0	45
6	1	0	0	0	0	0	0	0	45
7	1	0	0	0	0	0	0	0	45
8	1	0	0	0	0	0	0	0	45
9	1	0	0	0	0	0	0	0	45
10	1	0	0	0	0	0	0	0	45
11	1	0	0	0	0	0	0	0	45
12	1	0	0	0	0	0	0	0	45
13	1	0	0	0	0	0	0	0	45
14	1	0	0	0	0	0	0	0	45
15	1	0	0	0	0	0	0	0	45
16	1	0	0	0	0	0	0	0	45
17	1	0	0	0	0	0	0	0	45
18	1	0	0	0	0	0	0	0	45
19	1	0	0	0	0	0	0	0	45
20	1	0	0	0	0	0	0	0	45
21	1	0	0	0	0	0	0	0	45
22	1	0	0	0	0	0	0	0	45
23	1	0	0	0	0	0	0	0	45
24	1	0	0	0	0	0	0	0	45
25	1	0	0	0	0	0	0	0	45
26	1	0	0	0	0	0	0	0	45
27	1	0	0	0	0	0	0	0	45
28	1	0	0	0	0	0	0	0	45
29	1	0	0	0	0	0	0	0	45
30	0	1	0	0	0	0	0	0	45
31	0	1	0	0	0	0	0	0	45
32	0	1	0	0	0	0	0	0	45
33	0	1	0	0	0	0	0	0	45
34	0	1	0	0	0	0	0	0	45
35	0	1	0	0	0	0	0	0	45
36	0	1	0	0	0	0	0	0	45
37	0	0	1	0	0	0	0	0	45
38	0	0	1	0	0	0	0	0	45
39	0	0	1	0	0	0	0	0	45
40	0	0	1	0	0	0	0	0	45
41	0	0	1	0	0	0	0	0	45
42	0	0	1	0	0	0	0	0	45
43	0	0	1	0	0	0	0	0	45
44	0	0	0	1	0	0	0	0	45
45	0	0	0	1	0	0	0	0	45
46	0	0	0	1	0	0	0	0	45
47	0	0	0	1	0	0	0	0	45
48	0	0	0	1	0	0	0	0	45
49	0	0	0	1	0	0	0	0	45
50	0	0	0	1	0	0	0	0	45
51	0	0	0	0	1	0	0	0	45
52	0	0	0	0	1	0	0	1	45
53	0	0	0	0	1	0	1	0	45
54	0	0	0	0	1	0	1	0	45
55	0	0	0	0	1	0	1	1	45
56	0	0	0	0	1	0	2	0	45
57	0	0	0	0	1	0	2	1	45
58	0	0	0	0	0	1	3	1	45
59	0	0	0	0	0	1	4	0	45
60	0	0	0	0	0	1	4	0	45
61	0	0	0	0	0	1	4	0	45
62	0	0	0	0	0	1	4	0	45
1	1	0	0	0	0	0	0	0	36
2	1	0	0	0	0	0	0	0	36
3	1	0	0	0	0	0	0	0	36
4	1	0	0	0	0	0	0	0	36
5	1	0	0	0	0	0	0	0	36
6	1	0	0	0	0	0	0	0	36
7	1	0	0	0	0	0	0	0	36
8	1	0	0	0	0	0	0	0	36
9	1	0	0	0	0	0	0	0	36
10	1	0	0	0	0	0	0	0	36
11	1	0	0	0	0	0	0	0	36
12	1	0	0	0	0	0	0	0	36
13	1	0	0	0	0	0	0	0	36
14	1	0	0	0	0	0	0	0	36
15	1	0	0	0	0	0	0	0	36
16	1	0	0	0	0	0	0	0	36
17	1	0	0	0	0	0	0	0	36
18	1	0	0	0	0	0	0	0	36
19	1	0	0	0	0	0	0	0	36
20	1	0	0	0	0	0	0	0	36
21	1	0	0	0	0	0	0	0	36
22	1	0	0	0	0	0	0	0	36
23	1	0	0	0	0	0	0	0	36
24	1	0	0	0	0	0	0	0	36
25	1	0	0	0	0	0	0	0	36
26	1	0	0	0	0	0	0	0	36
27	1	0	0	0	0	0	0	0	36
28	1	0	0	0	0	0	0	0	36
29	1	0	0	0	0	0	0	0	36
30	0	1	0	0	0	0	0	0	36
31	0	1	0	0	0	0	0	0	36
32	0	1	0	0	0	0	0	1	36
33	0	1	0	0	0	0	1	0	36
34	0	1	0	0	0	0	1	2	36
35	0	1	0	0	0	0	3	0	36
36	0	1	0	0	0	0	3	0	36
37	0	0	1	0	0	0	3	3	36
38	0	0	1	0	0	0	6	6	36
39	0	0	1	0	0	0	12	0	36
40	0	0	1	0	0	0	12	0	36
41	0	0	1	0	0	0	12	0	36
42	0	0	1	0	0	0	12	1	36
43	0	0	1	0	0	0	13	0	36
44	0	0	0	1	0	0	13	0	36
45	0	0	0	1	0	0	13	1	36
46	0	0	0	1	0	0	14	5	36
47	0	0	0	1	0	0	19	0	36
48	0	0	0	1	0	0	19	1	36
49	0	0	0	1	0	0	20	1	36
50	0	0	0	1	0	0	21	0	36
51	0	0	0	0	1	0	21	0	36
52	0	0	0	0	1	0	21	1	36
53	0	0	0	0	1	0	22	2	36
54	0	0	0	0	1	0	24	0	36
55	0	0	0	0	1	0	24	1	36
56	0	0	0	0	1	0	25	0	36
57	0	0	0	0	1	0	25	7	36
58	0	0	0	0	0	1	32	0	36
59	0	0	0	0	0	1	32	0	36
60	0	0	0	0	0	1	32	14	36
61	0	0	0	0	0	1	46	7	36
62	0	0	0	0	0	1	53	35	36
1	1	0	0	0	0	0	0	0	37
2	1	0	0	0	0	0	0	0	37
3	1	0	0	0	0	0	0	0	37
4	1	0	0	0	0	0	0	0	37
5	1	0	0	0	0	0	0	0	37
6	1	0	0	0	0	0	0	0	37
7	1	0	0	0	0	0	0	0	37
8	1	0	0	0	0	0	0	0	37
9	1	0	0	0	0	0	0	0	37
10	1	0	0	0	0	0	0	0	37
11	1	0	0	0	0	0	0	0	37
12	1	0	0	0	0	0	0	0	37
13	1	0	0	0	0	0	0	0	37
14	1	0	0	0	0	0	0	0	37
15	1	0	0	0	0	0	0	0	37
16	1	0	0	0	0	0	0	0	37
17	1	0	0	0	0	0	0	0	37
18	1	0	0	0	0	0	0	0	37
19	1	0	0	0	0	0	0	0	37
20	1	0	0	0	0	0	0	0	37
21	1	0	0	0	0	0	0	0	37
22	1	0	0	0	0	0	0	1	37
23	1	0	0	0	0	0	1	0	37
24	1	0	0	0	0	0	1	0	37
25	1	0	0	0	0	0	1	0	37
26	1	0	0	0	0	0	1	0	37
27	1	0	0	0	0	0	1	0	37
28	1	0	0	0	0	0	1	0	37
29	1	0	0	0	0	0	1	0	37
30	0	1	0	0	0	0	1	0	37
31	0	1	0	0	0	0	1	0	37
32	0	1	0	0	0	0	1	0	37
33	0	1	0	0	0	0	1	0	37
34	0	1	0	0	0	0	1	0	37
35	0	1	0	0	0	0	1	0	37
36	0	1	0	0	0	0	1	8	37
37	0	0	1	0	0	0	9	6	37
38	0	0	1	0	0	0	15	0	37
39	0	0	1	0	0	0	15	3	37
40	0	0	1	0	0	0	18	0	37
41	0	0	1	0	0	0	18	5	37
42	0	0	1	0	0	0	23	1	37
43	0	0	1	0	0	0	24	1	37
44	0	0	0	1	0	0	25	3	37
45	0	0	0	1	0	0	28	2	37
46	0	0	0	1	0	0	30	4	37
47	0	0	0	1	0	0	34	0	37
48	0	0	0	1	0	0	34	2	37
49	0	0	0	1	0	0	36	3	37
50	0	0	0	1	0	0	39	1	37
51	0	0	0	0	1	0	40	1	37
52	0	0	0	0	1	0	41	3	37
53	0	0	0	0	1	0	44	14	37
54	0	0	0	0	1	0	58	7	37
55	0	0	0	0	1	0	65	5	37
56	0	0	0	0	1	0	70	3	37
57	0	0	0	0	1	0	73	3	37
58	0	0	0	0	0	1	76	0	37
59	0	0	0	0	0	1	76	0	37
60	0	0	0	0	0	1	76	1	37
61	0	0	0	0	0	1	77	0	37
62	0	0	0	0	0	1	77	4	37
1	1	0	0	0	0	0	0	0	38
2	1	0	0	0	0	0	0	0	38
3	1	0	0	0	0	0	0	0	38
4	1	0	0	0	0	0	0	0	38
5	1	0	0	0	0	0	0	0	38
6	1	0	0	0	0	0	0	0	38
7	1	0	0	0	0	0	0	0	38
8	1	0	0	0	0	0	0	0	38
9	1	0	0	0	0	0	0	0	38
10	1	0	0	0	0	0	0	0	38
11	1	0	0	0	0	0	0	0	38
12	1	0	0	0	0	0	0	0	38
13	1	0	0	0	0	0	0	0	38
14	1	0	0	0	0	0	0	0	38
15	1	0	0	0	0	0	0	0	38
16	1	0	0	0	0	0	0	0	38
17	1	0	0	0	0	0	0	0	38
18	1	0	0	0	0	0	0	1	38
19	1	0	0	0	0	0	1	0	38
20	1	0	0	0	0	0	1	0	38
21	1	0	0	0	0	0	1	0	38
22	1	0	0	0	0	0	1	0	38
23	1	0	0	0	0	0	1	0	38
24	1	0	0	0	0	0	1	0	38
25	1	0	0	0	0	0	1	1	38
26	1	0	0	0	0	0	2	3	38
27	1	0	0	0	0	0	5	2	38
28	1	0	0	0	0	0	7	6	38
29	1	0	0	0	0	0	13	3	38
30	0	1	0	0	0	0	16	0	38
31	0	1	0	0	0	0	16	2	38
32	0	1	0	0	0	0	18	2	38
33	0	1	0	0	0	0	20	4	38
34	0	1	0	0	0	0	24	5	38
35	0	1	0	0	0	0	29	10	38
36	0	1	0	0	0	0	39	15	38
37	0	0	1	0	0	0	54	6	38
38	0	0	1	0	0	0	60	15	38
39	0	0	1	0	0	0	75	14	38
40	0	0	1	0	0	0	89	25	38
41	0	0	1	0	0	0	114	59	38
42	0	0	1	0	0	0	173	0	38
43	0	0	1	0	0	0	173	54	38
44	0	0	0	1	0	0	227	0	38
45	0	0	0	1	0	0	227	51	38
46	0	0	0	1	0	0	278	34	38
47	0	0	0	1	0	0	312	50	38
48	0	0	0	1	0	0	362	32	38
49	0	0	0	1	0	0	394	61	38
50	0	0	0	1	0	0	455	0	38
51	0	0	0	0	1	0	455	40	38
52	0	0	0	0	1	0	495	58	38
53	0	0	0	0	1	0	553	21	38
54	0	0	0	0	1	0	574	22	38
55	0	0	0	0	1	0	596	27	38
56	0	0	0	0	1	0	623	20	38
57	0	0	0	0	1	0	643	28	38
58	0	0	0	0	0	1	671	14	38
59	0	0	0	0	0	1	685	22	38
60	0	0	0	0	0	1	707	19	38
61	0	0	0	0	0	1	726	21	38
62	0	0	0	0	0	1	747	33	38
1	1	0	0	0	0	0	0	0	39
2	1	0	0	0	0	0	0	0	39
3	1	0	0	0	0	0	0	0	39
4	1	0	0	0	0	0	0	0	39
5	1	0	0	0	0	0	0	0	39
6	1	0	0	0	0	0	0	0	39
7	1	0	0	0	0	0	0	0	39
8	1	0	0	0	0	0	0	0	39
9	1	0	0	0	0	0	0	0	39
10	1	0	0	0	0	0	0	0	39
11	1	0	0	0	0	0	0	0	39
12	1	0	0	0	0	0	0	0	39
13	1	0	0	0	0	0	0	0	39
14	1	0	0	0	0	0	0	0	39
15	1	0	0	0	0	0	0	0	39
16	1	0	0	0	0	0	0	0	39
17	1	0	0	0	0	0	0	0	39
18	1	0	0	0	0	0	0	0	39
19	1	0	0	0	0	0	0	0	39
20	1	0	0	0	0	0	0	0	39
21	1	0	0	0	0	0	0	0	39
22	1	0	0	0	0	0	0	0	39
23	1	0	0	0	0	0	0	0	39
24	1	0	0	0	0	0	0	0	39
25	1	0	0	0	0	0	0	0	39
26	1	0	0	0	0	0	0	0	39
27	1	0	0	0	0	0	0	0	39
28	1	0	0	0	0	0	0	0	39
29	1	0	0	0	0	0	0	0	39
30	0	1	0	0	0	0	0	0	39
31	0	1	0	0	0	0	0	0	39
32	0	1	0	0	0	0	0	0	39
33	0	1	0	0	0	0	0	0	39
34	0	1	0	0	0	0	0	0	39
35	0	1	0	0	0	0	0	0	39
36	0	1	0	0	0	0	0	0	39
37	0	0	1	0	0	0	0	1	39
38	0	0	1	0	0	0	1	0	39
39	0	0	1	0	0	0	1	8	39
40	0	0	1	0	0	0	9	0	39
41	0	0	1	0	0	0	9	5	39
42	0	0	1	0	0	0	14	0	39
43	0	0	1	0	0	0	14	0	39
44	0	0	0	1	0	0	14	16	39
45	0	0	0	1	0	0	30	3	39
46	0	0	0	1	0	0	33	0	39
47	0	0	0	1	0	0	33	11	39
48	0	0	0	1	0	0	44	0	39
49	0	0	0	1	0	0	44	1	39
50	0	0	0	1	0	0	45	3	39
51	0	0	0	0	1	0	48	0	39
52	0	0	0	0	1	0	48	4	39
53	0	0	0	0	1	0	52	0	39
54	0	0	0	0	1	0	52	0	39
55	0	0	0	0	1	0	52	1	39
56	0	0	0	0	1	0	53	0	39
57	0	0	0	0	1	0	53	0	39
58	0	0	0	0	0	1	53	0	39
59	0	0	0	0	0	1	53	1	39
60	0	0	0	0	0	1	54	0	39
61	0	0	0	0	0	1	54	1	39
62	0	0	0	0	0	1	55	0	39
1	1	0	0	0	0	0	0	0	40
2	1	0	0	0	0	0	0	0	40
3	1	0	0	0	0	0	0	0	40
4	1	0	0	0	0	0	0	0	40
5	1	0	0	0	0	0	0	0	40
6	1	0	0	0	0	0	0	0	40
7	1	0	0	0	0	0	0	0	40
8	1	0	0	0	0	0	0	0	40
9	1	0	0	0	0	0	0	0	40
10	1	0	0	0	0	0	0	0	40
11	1	0	0	0	0	0	0	0	40
12	1	0	0	0	0	0	0	0	40
13	1	0	0	0	0	0	0	0	40
14	1	0	0	0	0	0	0	0	40
15	1	0	0	0	0	0	0	0	40
16	1	0	0	0	0	0	0	0	40
17	1	0	0	0	0	0	0	0	40
18	1	0	0	0	0	0	0	0	40
19	1	0	0	0	0	0	0	0	40
20	1	0	0	0	0	0	0	0	40
21	1	0	0	0	0	0	0	0	40
22	1	0	0	0	0	0	0	0	40
23	1	0	0	0	0	0	0	0	40
24	1	0	0	0	0	0	0	0	40
25	1	0	0	0	0	0	0	0	40
26	1	0	0	0	0	0	0	0	40
27	1	0	0	0	0	0	0	0	40
28	1	0	0	0	0	0	0	0	40
29	1	0	0	0	0	0	0	0	40
30	0	1	0	0	0	0	0	0	40
31	0	1	0	0	0	0	0	0	40
32	0	1	0	0	0	0	0	0	40
33	0	1	0	0	0	0	0	0	40
34	0	1	0	0	0	0	0	2	40
35	0	1	0	0	0	0	2	0	40
36	0	1	0	0	0	0	2	0	40
37	0	0	1	0	0	0	2	0	40
38	0	0	1	0	0	0	2	1	40
39	0	0	1	0	0	0	3	0	40
40	0	0	1	0	0	0	3	0	40
41	0	0	1	0	0	0	3	9	40
42	0	0	1	0	0	0	12	2	40
43	0	0	1	0	0	0	14	2	40
44	0	0	0	1	0	0	16	12	40
45	0	0	0	1	0	0	28	1	40
46	0	0	0	1	0	0	29	6	40
47	0	0	0	1	0	0	35	0	40
48	0	0	0	1	0	0	35	1	40
49	0	0	0	1	0	0	36	3	40
50	0	0	0	1	0	0	39	0	40
51	0	0	0	0	1	0	39	0	40
52	0	0	0	0	1	0	39	0	40
53	0	0	0	0	1	0	39	0	40
54	0	0	0	0	1	0	39	0	40
55	0	0	0	0	1	0	39	0	40
56	0	0	0	0	1	0	39	0	40
57	0	0	0	0	1	0	39	1	40
58	0	0	0	0	0	1	40	0	40
59	0	0	0	0	0	1	40	3	40
60	0	0	0	0	0	1	43	2	40
61	0	0	0	0	0	1	45	0	40
62	0	0	0	0	0	1	45	3	40
1	1	0	0	0	0	0	0	0	41
2	1	0	0	0	0	0	0	0	41
3	1	0	0	0	0	0	0	0	41
4	1	0	0	0	0	0	0	0	41
5	1	0	0	0	0	0	0	0	41
6	1	0	0	0	0	0	0	0	41
7	1	0	0	0	0	0	0	0	41
8	1	0	0	0	0	0	0	0	41
9	1	0	0	0	0	0	0	0	41
10	1	0	0	0	0	0	0	0	41
11	1	0	0	0	0	0	0	0	41
12	1	0	0	0	0	0	0	0	41
13	1	0	0	0	0	0	0	0	41
14	1	0	0	0	0	0	0	0	41
15	1	0	0	0	0	0	0	0	41
16	1	0	0	0	0	0	0	0	41
17	1	0	0	0	0	0	0	0	41
18	1	0	0	0	0	0	0	0	41
19	1	0	0	0	0	0	0	0	41
20	1	0	0	0	0	0	0	0	41
21	1	0	0	0	0	0	0	0	41
22	1	0	0	0	0	0	0	0	41
23	1	0	0	0	0	0	0	0	41
24	1	0	0	0	0	0	0	0	41
25	1	0	0	0	0	0	0	0	41
26	1	0	0	0	0	0	0	0	41
27	1	0	0	0	0	0	0	0	41
28	1	0	0	0	0	0	0	0	41
29	1	0	0	0	0	0	0	0	41
30	0	1	0	0	0	0	0	0	41
31	0	1	0	0	0	0	0	0	41
32	0	1	0	0	0	0	0	0	41
33	0	1	0	0	0	0	0	0	41
34	0	1	0	0	0	0	0	0	41
35	0	1	0	0	0	0	0	0	41
36	0	1	0	0	0	0	0	1	41
37	0	0	1	0	0	0	1	1	41
38	0	0	1	0	0	0	2	0	41
39	0	0	1	0	0	0	2	0	41
40	0	0	1	0	0	0	2	0	41
41	0	0	1	0	0	0	2	1	41
42	0	0	1	0	0	0	3	0	41
43	0	0	1	0	0	0	3	2	41
44	0	0	0	1	0	0	5	2	41
45	0	0	0	1	0	0	7	0	41
46	0	0	0	1	0	0	7	0	41
47	0	0	0	1	0	0	7	1	41
48	0	0	0	1	0	0	8	0	41
49	0	0	0	1	0	0	8	0	41
50	0	0	0	1	0	0	8	1	41
51	0	0	0	0	1	0	9	0	41
52	0	0	0	0	1	0	9	0	41
53	0	0	0	0	1	0	9	0	41
54	0	0	0	0	1	0	9	1	41
55	0	0	0	0	1	0	10	1	41
56	0	0	0	0	1	0	11	0	41
57	0	0	0	0	1	0	11	0	41
58	0	0	0	0	0	1	11	3	41
59	0	0	0	0	0	1	14	0	41
60	0	0	0	0	0	1	14	3	41
61	0	0	0	0	0	1	17	0	41
62	0	0	0	0	0	1	17	6	41
1	1	0	0	0	0	0	0	0	42
2	1	0	0	0	0	0	0	0	42
3	1	0	0	0	0	0	0	0	42
4	1	0	0	0	0	0	0	0	42
5	1	0	0	0	0	0	0	0	42
6	1	0	0	0	0	0	0	0	42
7	1	0	0	0	0	0	0	0	42
8	1	0	0	0	0	0	0	0	42
9	1	0	0	0	0	0	0	0	42
10	1	0	0	0	0	0	0	0	42
11	1	0	0	0	0	0	0	0	42
12	1	0	0	0	0	0	0	0	42
13	1	0	0	0	0	0	0	0	42
14	1	0	0	0	0	0	0	0	42
15	1	0	0	0	0	0	0	0	42
16	1	0	0	0	0	0	0	0	42
17	1	0	0	0	0	0	0	0	42
18	1	0	0	0	0	0	0	0	42
19	1	0	0	0	0	0	0	0	42
20	1	0	0	0	0	0	0	0	42
21	1	0	0	0	0	0	0	0	42
22	1	0	0	0	0	0	0	0	42
23	1	0	0	0	0	0	0	0	42
24	1	0	0	0	0	0	0	0	42
25	1	0	0	0	0	0	0	0	42
26	1	0	0	0	0	0	0	0	42
27	1	0	0	0	0	0	0	0	42
28	1	0	0	0	0	0	0	0	42
29	1	0	0	0	0	0	0	0	42
30	0	1	0	0	0	0	0	0	42
31	0	1	0	0	0	0	0	0	42
32	0	1	0	0	0	0	0	0	42
33	0	1	0	0	0	0	0	0	42
34	0	1	0	0	0	0	0	1	42
35	0	1	0	0	0	0	1	0	42
36	0	1	0	0	0	0	1	0	42
37	0	0	1	0	0	0	1	0	42
38	0	0	1	0	0	0	1	0	42
39	0	0	1	0	0	0	1	2	42
40	0	0	1	0	0	0	3	0	42
41	0	0	1	0	0	0	3	9	42
42	0	0	1	0	0	0	12	0	42
43	0	0	1	0	0	0	12	1	42
44	0	0	0	1	0	0	13	2	42
45	0	0	0	1	0	0	15	4	42
46	0	0	0	1	0	0	19	7	42
47	0	0	0	1	0	0	26	5	42
48	0	0	0	1	0	0	31	3	42
